Emissão/Remoção/Bunker;Gás;Setor de emissão;Categoria emissora;Sub-categoria emissora;Produto ou sistema;Detalhamento;Recorte;Atividade geral;Estado;Bioma;2019;2020;2021;2022;2023
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Bubalino;Animal;Diretas;Pecuária;Paraná;Mata Atlântica;8975;8971;8399;8977;11113
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Bubalino;Animal;Diretas;Pecuária;Pernambuco;Mata Atlântica;2514;2440;2539;2292;2412
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Bubalino;Animal;Diretas;Pecuária;Rio de Janeiro;Mata Atlântica;2162;1638;1810;2108;2596
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Bubalino;Animal;Diretas;Pecuária;Rio Grande do Norte;Mata Atlântica;20;17;19;21;22
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Bubalino;Animal;Diretas;Pecuária;Rio Grande do Sul;Mata Atlântica;2194;2271;2064;2037;1867
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Bubalino;Animal;Diretas;Pecuária;Santa Catarina;Mata Atlântica;2767;2572;2992;3154;3018
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Bubalino;Animal;Diretas;Pecuária;São Paulo;Mata Atlântica;26513;26911;27945;28952;28430
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Bubalino;Animal;Diretas;Pecuária;Sergipe;Mata Atlântica;23;31;77;90;91
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Bubalino;Animal;Diretas;Pecuária;Rio Grande do Sul;Pampa;11749;10365;10389;10759;10241
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Bubalino;Animal;Diretas;Pecuária;Mato Grosso;Pantanal;429;470;446;456;510
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Bubalino;Animal;Diretas;Pecuária;Mato Grosso do Sul;Pantanal;1224;1385;1439;1543;1696
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Acre;Amazônia;290;283;222;233;217
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Amapá;Amazônia;51;51;50;46;44
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Amazonas;Amazônia;356;358;361;384;362
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Maranhão;Amazônia;1839;1890;1948;2013;2717
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Mato Grosso;Amazônia;460;433;463;456;370
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Pará;Amazônia;1906;2287;1817;1546;1555
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Rondônia;Amazônia;177;169;153;142;213
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Roraima;Amazônia;254;261;269;281;398
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Tocantins;Amazônia;74;62;50;46;30
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Alagoas;Caatinga;1206;1285;1337;1185;1098
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Bahia;Caatinga;79883;83224;78237;85989;90946
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Ceará;Caatinga;26599;27370;27350;27737;27181
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Minas Gerais;Caatinga;203;203;203;203;202
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Paraíba;Caatinga;16083;17188;17761;18501;19198
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Pernambuco;Caatinga;67643;71907;72173;74544;77823
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Piauí;Caatinga;27467;28060;28541;29042;29624
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Rio Grande do Norte;Caatinga;10143;10697;10501;10747;13425
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Sergipe;Caatinga;348;360;357;369;380
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Bahia;Cerrado;506;478;440;424;464
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Distrito Federal;Cerrado;80;85;81;83;85
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Goiás;Cerrado;780;788;847;923;808
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Maranhão;Cerrado;6633;6598;6516;6411;6296
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Mato Grosso;Cerrado;343;344;362;347;258
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Mato Grosso do Sul;Cerrado;474;447;432;418;338
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Minas Gerais;Cerrado;491;488;475;474;467
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Pará;Cerrado;10;20;9;10;2
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Paraná;Cerrado;17;14;13;11;10
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Piauí;Cerrado;16585;16922;17188;17544;17929
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Rondônia;Cerrado;2;2;1;1;0
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;São Paulo;Cerrado;177;170;171;172;151
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Tocantins;Cerrado;331;299;284;260;210
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Alagoas;Mata Atlântica;476;516;577;480;417
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Bahia;Mata Atlântica;1963;1960;1452;1435;1539
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Espírito Santo;Mata Atlântica;302;280;258;223;189
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Goiás;Mata Atlântica;8;9;10;15;14
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Mato Grosso do Sul;Mata Atlântica;65;62;53;50;41
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Minas Gerais;Mata Atlântica;1104;1092;1009;1036;1016
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Paraíba;Mata Atlântica;189;200;211;216;223
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Paraná;Mata Atlântica;2388;1991;1917;1761;1574
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Pernambuco;Mata Atlântica;1293;1330;1314;1282;1240
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Rio de Janeiro;Mata Atlântica;320;319;318;325;279
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Rio Grande do Norte;Mata Atlântica;50;49;48;51;82
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Rio Grande do Sul;Mata Atlântica;480;463;435;395;378
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Santa Catarina;Mata Atlântica;889;955;929;914;856
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;São Paulo;Mata Atlântica;1105;1081;1060;1048;1000
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Sergipe;Mata Atlântica;168;167;207;227;201
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Rio Grande do Sul;Pampa;1084;987;991;991;980
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Mato Grosso;Pantanal;72;75;76;75;28
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Caprino;Animal;Diretas;Pecuária;Mato Grosso do Sul;Pantanal;109;110;108;109;91
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Acre;Amazônia;7894;8049;6983;7909;6980
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Amapá;Amazônia;861;842;826;793;759
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Amazonas;Amazônia;2372;2444;2483;2675;3495
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Maranhão;Amazônia;8176;8405;8431;10218;10284
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Mato Grosso;Amazônia;21851;27127;21665;21861;21298
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Pará;Amazônia;37071;38102;40626;43112;44111
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Rondônia;Amazônia;16744;13337;14311;14714;17004
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Roraima;Amazônia;2963;2967;2961;2978;3222
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Tocantins;Amazônia;3870;3960;2847;3020;3204
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Alagoas;Caatinga;3603;3550;3531;3491;3606
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Bahia;Caatinga;23868;23277;21229;21652;22141
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Ceará;Caatinga;10246;10646;10861;11097;11437
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Minas Gerais;Caatinga;4604;4469;4383;4339;4264
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Paraíba;Caatinga;4859;5007;5181;5453;5755
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Pernambuco;Caatinga;7572;7521;7942;8019;8026
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Piauí;Caatinga;2780;2689;2625;2558;2479
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Rio Grande do Norte;Caatinga;5499;5899;6031;6622;7687
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Sergipe;Caatinga;2864;2857;2896;2858;2985
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Bahia;Cerrado;2696;2643;2373;2402;2580
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Distrito Federal;Cerrado;1517;1494;1489;1548;1576
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Goiás;Cerrado;31640;31687;32742;32855;32536
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Maranhão;Cerrado;11154;11438;11312;11560;11787
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Mato Grosso;Cerrado;13456;16748;13781;13870;13479
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Mato Grosso do Sul;Cerrado;21648;24516;24965;24821;20089
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Minas Gerais;Cerrado;29066;28839;28509;28306;27776
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Pará;Cerrado;627;657;678;669;509
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Paraná;Cerrado;341;331;335;299;292
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Piauí;Cerrado;2873;2789;2718;2650;2581
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Rondônia;Cerrado;43;33;37;39;46
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;São Paulo;Cerrado;4731;4677;4685;4659;4571
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Tocantins;Cerrado;14266;15237;13162;13046;12560
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Alagoas;Mata Atlântica;4183;4281;4375;4661;4480
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Bahia;Mata Atlântica;16207;16077;13626;13485;14474
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Espírito Santo;Mata Atlântica;4814;4802;4827;4850;4869
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Goiás;Mata Atlântica;601;605;563;586;536
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Mato Grosso do Sul;Mata Atlântica;4095;4557;4487;4423;3580
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Minas Gerais;Mata Atlântica;37918;36766;35778;35450;34630
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Paraíba;Mata Atlântica;412;409;412;431;444
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Paraná;Mata Atlântica;23698;22451;21566;20679;19924
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Pernambuco;Mata Atlântica;2982;2910;3211;3184;3226
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Rio de Janeiro;Mata Atlântica;8629;8897;8865;8574;9105
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Rio Grande do Norte;Mata Atlântica;206;206;213;244;305
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Rio Grande do Sul;Mata Atlântica;8340;8584;8426;8418;8627
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Santa Catarina;Mata Atlântica;11185;10288;10044;8637;8834
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;São Paulo;Mata Atlântica;24885;24815;25080;25419;25320
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Sergipe;Mata Atlântica;2760;2739;2842;3005;3096
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Rio Grande do Sul;Pampa;35565;35439;33996;33238;32830
Emissão;CO2e (t) GTP-AR6;Agropecuária;Fermentação entérica;Processo de digestão de animais ruminantes;Equino;Animal;Diretas;Pecuária;Mato Grosso;Pantanal;2055;2472;2247;2291;2337
